name,gender,NI_appFrac,NI_avgVal,SC_appFrac,SC_avgVal,EW_appFrac,EW_avgVal,UK_appFrac,UK_avgVal
FHARAHANA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FHARHAD,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FHARJANA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FHEIRN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FHEONA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FHERN,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
FHIANAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FHIANNAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FHINAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FHINN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FHION,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FHIONA,F,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
FHIONN,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
FHIONNA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FHIONNAGH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FHIONNLAIDH,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
FIA,F,0.263,4.6,0.286,3.08,0.433,9.62,0.327,5.767
FIACH,M,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
FIACHRA,M,0.737,5.79,0.143,1.0,0.2,3.33,0.36,3.373
FIAD,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIADH,F,0.421,15.62,0.071,2.0,0.1,5.0,0.197,7.54
FIAMMA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIANAID,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIANN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIANNA,F,0.579,8.27,0.048,1.0,0.2,3.33,0.276,4.2
FIAQUA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIAZ,M,0.0,0.0,0.095,1.0,0.1,3.0,0.065,1.333
FIAZA,F,0.0,0.0,0.071,1.0,0.067,3.0,0.046,1.333
FIAZAAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIBIKEMI,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIDA,F,0.0,0.0,0.0,0.0,0.067,3.0,0.022,1.0
FIDA,M,0.0,0.0,0.048,1.0,0.033,3.0,0.027,1.333
FIDAA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIDAH,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
FIDAN,F,0.0,0.0,0.0,0.0,0.1,3.33,0.033,1.11
FIDDA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIDEL,M,0.0,0.0,0.0,0.0,0.4,5.33,0.133,1.777
FIDELIS,M,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
FIDELMA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIDRA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIEAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIELDER,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIELDING,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIERON,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIEZA,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
FIFE,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
FIFI,F,0.0,0.0,0.024,1.0,0.433,5.69,0.152,2.23
FIIFI,M,0.0,0.0,0.0,0.0,0.1,3.0,0.033,1.0
FIKE,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIKRET,M,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
FILEP,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FILIA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FILIP,M,0.474,16.0,0.357,18.8,0.633,160.37,0.488,65.057
FILIPA,F,0.0,0.0,0.048,1.0,0.367,4.18,0.138,1.727
FILIPE,M,0.0,0.0,0.071,1.0,0.567,6.0,0.213,2.333
FILIPPA,F,0.0,0.0,0.0,0.0,0.2,4.17,0.067,1.39
FILIPPO,M,0.0,0.0,0.19,1.0,0.5,6.33,0.23,2.443
FILIPPOS,M,0.0,0.0,0.0,0.0,0.133,4.25,0.044,1.417
FILIPS,M,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
FILIZ,F,0.0,0.0,0.071,1.0,0.133,3.0,0.068,1.333
FILLAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FILLIP,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
FILLIPPUS,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FILMON,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
FILOMENA,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
FILSAN,F,0.0,0.0,0.0,0.0,0.267,4.75,0.089,1.583
FILSON,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FILUMENA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FILZA,F,0.0,0.0,0.048,1.0,0.233,6.0,0.094,2.333
FIN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIN,M,0.0,0.0,0.167,1.14,0.3,3.67,0.156,1.603
FINA,F,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
FINAN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINAN,M,0.0,0.0,0.167,1.29,0.367,4.55,0.178,1.947
FINAR,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINBAR,M,0.474,4.11,0.381,1.37,0.633,14.42,0.496,6.633
FINBAR,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINBARR,M,0.053,4.0,0.095,1.0,0.567,4.18,0.238,3.06
FINCH,M,0.0,0.0,0.0,0.0,0.1,4.0,0.033,1.333
FINCH,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
FINDAL,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINDLAY,F,0.0,0.0,0.071,2.67,0.0,0.0,0.024,0.89
FINDLAY,M,0.0,0.0,0.952,17.75,0.633,30.32,0.528,16.023
FINDLEY,M,0.0,0.0,0.286,1.42,0.533,7.5,0.273,2.973
FINDLIE,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINEAS,M,0.0,0.0,0.024,1.0,0.033,5.0,0.019,2.0
FINELLA,F,0.0,0.0,0.095,1.0,0.033,3.0,0.043,1.333
FINGAL,M,0.0,0.0,0.214,1.0,0.0,0.0,0.071,0.333
FINIAN,M,0.053,3.0,0.143,1.0,0.6,6.5,0.265,3.5
FINJA,F,0.0,0.0,0.048,1.0,0.033,5.0,0.027,2.0
FINLA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINLAE,F,0.0,0.0,0.048,1.0,0.033,3.0,0.027,1.333
FINLAEC,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINLAGGAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINLAI,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINLAN,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
FINLAY,F,0.053,3.0,0.452,2.79,0.567,13.18,0.357,6.323
FINLAY,M,0.789,18.0,1.0,117.24,0.633,741.74,0.807,292.327
FINLEA,F,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
FINLEAH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINLEE,M,0.0,0.0,0.024,1.0,0.367,11.36,0.13,4.12
FINLEGH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINLEIGH,F,0.0,0.0,0.143,1.0,0.133,3.5,0.092,1.5
FINLEIGH,M,0.0,0.0,0.0,0.0,0.4,6.58,0.133,2.193
FINLEY,M,0.579,6.55,0.595,12.8,0.633,1157.16,0.602,392.17
FINLEY,F,0.0,0.0,0.286,1.5,0.6,9.89,0.295,3.797
FINLI,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINLIDH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINLO,M,0.0,0.0,0.048,1.0,0.033,3.0,0.027,1.333
FINLY,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
FINN,M,1.0,40.32,0.857,40.19,0.633,401.53,0.83,160.68
FINN,F,0.0,0.0,0.071,1.33,0.3,4.11,0.124,1.813
FINNA,F,0.0,0.0,0.071,1.33,0.0,0.0,0.024,0.443
FINNAN,M,0.0,0.0,0.214,1.33,0.433,11.23,0.216,4.187
FINNBAR,M,0.0,0.0,0.143,1.17,0.5,5.47,0.214,2.213
FINNBARR,M,0.0,0.0,0.048,1.0,0.133,3.75,0.06,1.583
FINNEAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINNEGAN,M,0.0,0.0,0.143,1.17,0.567,6.47,0.237,2.547
FINNELLA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINNEN,M,0.053,4.0,0.048,1.0,0.1,3.67,0.067,2.89
FINNIAN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINNIAN,M,0.211,3.75,0.238,1.5,0.633,25.42,0.361,10.223
FINNICK,M,0.0,0.0,0.0,0.0,0.067,3.5,0.022,1.167
FINNIE,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINNIGAN,M,0.0,0.0,0.024,1.0,0.133,3.75,0.052,1.583
FINNLAGH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINNLAIDH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINNLAY,M,0.0,0.0,0.429,2.72,0.567,17.59,0.332,6.77
FINNLAY,F,0.0,0.0,0.0,0.0,0.1,3.33,0.033,1.11
FINNLEA,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
FINNLEE,M,0.0,0.0,0.0,0.0,0.067,3.5,0.022,1.167
FINNLEIGH,M,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
FINNLEIGH,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
FINNLEY,M,0.0,0.0,0.381,1.81,0.6,79.39,0.327,27.067
FINNLEY,F,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
FINNLO,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
FINNLY,M,0.0,0.0,0.0,0.0,0.1,3.0,0.033,1.0
FINNTAN,M,0.0,0.0,0.0,0.0,0.067,3.0,0.022,1.0
FINNUALA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINNULA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINNUR,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINOLA,F,0.0,0.0,0.238,1.1,0.467,5.29,0.235,2.13
FINTAN,M,1.0,10.58,0.595,1.72,0.633,27.84,0.743,13.38
FINTON,M,0.0,0.0,0.071,1.0,0.533,5.81,0.201,2.27
FINTY,F,0.0,0.0,0.119,1.0,0.367,4.55,0.162,1.85
FINUALA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINULA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINULLA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINVALA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FINYA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIODOR,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FION,F,0.0,0.0,0.048,1.5,0.033,3.0,0.027,1.5
FION,M,0.0,0.0,0.071,1.0,0.033,3.0,0.035,1.333
FIONA,M,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
FIONA,F,0.895,12.12,1.0,234.93,0.8,131.5,0.898,126.183
FIONAANN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIONAGH,F,0.0,0.0,0.119,1.0,0.0,0.0,0.04,0.333
FIONAJANE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIONAN,M,0.158,3.33,0.024,1.0,0.0,0.0,0.061,1.443
FIONE,F,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
FIONN,M,0.895,33.41,0.714,3.97,0.633,23.95,0.747,20.443
FIONN,F,0.0,0.0,0.31,1.38,0.267,4.37,0.192,1.917
FIONNA,F,0.0,0.0,0.452,1.58,0.133,3.25,0.195,1.61
FIONNADH,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
FIONNAGH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIONNAGHAL,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIONNAH,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
FIONNAIGH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIONNAN,M,0.263,4.4,0.0,0.0,0.067,3.0,0.11,2.467
FIONNBHARR,M,0.158,3.67,0.095,1.0,0.0,0.0,0.084,1.557
FIONNE,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIONNE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIONNGHAL,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIONNGHAL,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIONNGHUALA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIONNLAGH,M,0.0,0.0,0.524,1.77,0.067,5.5,0.197,2.423
FIONNLAOCH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIONNLAY,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIONNOULA,F,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
FIONNTAN,M,1.0,5.63,0.095,1.0,0.033,3.0,0.376,3.21
FIONNUALA,F,0.842,8.0,0.524,1.55,0.6,9.83,0.655,6.46
FIONNULA,F,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
FIONNULLA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIONNVALA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIONTAN,M,0.368,4.57,0.024,1.0,0.0,0.0,0.131,1.857
FIORA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIORALBA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIORE,F,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
FIORELLA,F,0.0,0.0,0.071,1.0,0.333,5.1,0.135,2.033
FIORENZA,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
FIORENZO,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIRAAZ,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
FIRAS,M,0.0,0.0,0.119,1.0,0.567,4.94,0.229,1.98
FIRAT,M,0.0,0.0,0.024,1.0,0.4,6.75,0.141,2.583
FIRATCAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIRAZ,M,0.0,0.0,0.095,1.25,0.033,5.0,0.043,2.083
FIRDAUS,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIRDAUS,F,0.0,0.0,0.048,1.0,0.567,5.29,0.205,2.097
FIRDAWS,F,0.0,0.0,0.0,0.0,0.467,4.5,0.156,1.5
FIRDOS,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIRDOUS,F,0.0,0.0,0.024,1.0,0.333,4.5,0.119,1.833
FIRDOWS,F,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
FIRDOZ,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIRDUS,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIRHAAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIRHAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIRINNTHALMHAINN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIROUZEH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIROZ,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
FIROZA,F,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
FIRSILA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIRTH,M,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
FIRYADALI,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIRYAL,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIRZANA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIRZENA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FISHER,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FISKE,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FISNIK,M,0.0,0.0,0.0,0.0,0.1,3.0,0.033,1.0
FITZGERALD,M,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
FITZPATRICK,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FITZROY,M,0.0,0.0,0.0,0.0,0.067,3.5,0.022,1.167
FIVOS,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIYINFOLU,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FIYINFOLUWA,M,0.0,0.0,0.024,1.0,0.133,5.5,0.052,2.167
FIYINFOLUWA,F,0.0,0.0,0.0,0.0,0.3,4.67,0.1,1.557
FIYINFUNOLUWA,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
FIZA,F,0.0,0.0,0.452,1.84,0.6,39.61,0.351,13.817
FIZAA,F,0.0,0.0,0.048,1.0,0.033,4.0,0.027,1.667
FIZAAN,M,0.0,0.0,0.048,1.0,0.133,5.75,0.06,2.25
FIZAH,F,0.0,0.0,0.119,1.4,0.467,5.86,0.195,2.42
FIZAN,M,0.0,0.0,0.024,1.0,0.233,4.86,0.086,1.953
FIZZA,F,0.0,0.0,0.143,1.17,0.533,8.5,0.225,3.223
FIZZAH,F,0.0,0.0,0.143,1.17,0.5,8.33,0.214,3.167
FJOLLA,F,0.0,0.0,0.0,0.0,0.133,5.0,0.044,1.667
FLAMUR,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLANA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLAURA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLAVIA,F,0.0,0.0,0.19,1.0,0.667,7.75,0.286,2.917
FLAVIAN,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
FLAVIO,M,0.0,0.0,0.071,1.33,0.4,5.17,0.157,2.167
FLAVIUS,M,0.0,0.0,0.0,0.0,0.167,6.0,0.056,2.0
FLEMING,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLETCH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLETCHER,M,0.158,4.0,0.429,5.72,0.633,119.42,0.407,43.047
FLETT,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLEUR,F,0.0,0.0,0.571,1.5,0.667,91.95,0.413,31.15
FLIN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLINN,M,0.0,0.0,0.143,1.17,0.467,6.21,0.203,2.46
FLINT,M,0.0,0.0,0.071,1.0,0.4,5.33,0.157,2.11
FLO,F,0.0,0.0,0.119,1.2,0.433,8.69,0.184,3.297
FLOELLA,F,0.0,0.0,0.0,0.0,0.133,3.0,0.044,1.0
FLOR,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLOR,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLORA,F,0.0,0.0,0.976,9.85,0.667,95.2,0.548,35.017
FLORAH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLORAIDH,F,0.0,0.0,0.238,2.1,0.0,0.0,0.079,0.7
FLORANCE,F,0.0,0.0,0.024,1.0,0.067,6.5,0.03,2.5
FLORE,F,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
FLOREANA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLOREANNE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLOREN,F,0.0,0.0,0.024,1.0,0.067,3.0,0.03,1.333
FLORENCE,F,0.421,6.25,0.881,8.51,0.8,741.1,0.701,251.953
FLORENCIA,F,0.0,0.0,0.024,1.0,0.133,3.5,0.052,1.5
FLORENT,M,0.0,0.0,0.024,1.0,0.133,3.5,0.052,1.5
FLORENTIA,F,0.0,0.0,0.0,0.0,0.067,3.5,0.022,1.167
FLORENTINA,F,0.0,0.0,0.024,1.0,0.2,4.33,0.075,1.777
FLORENTINE,F,0.0,0.0,0.048,1.0,0.167,3.2,0.072,1.4
FLORES,F,0.0,0.0,0.0,0.0,0.1,3.0,0.033,1.0
FLORI,F,0.0,0.0,0.048,1.0,0.167,4.4,0.072,1.8
FLORIA,F,0.0,0.0,0.024,1.0,0.033,4.0,0.019,1.667
FLORIAN,M,0.0,0.0,0.214,1.11,0.6,9.39,0.271,3.5
FLORIANA,F,0.0,0.0,0.048,1.0,0.167,3.4,0.072,1.467
FLORIANE,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
FLORIANNE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLORICA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLORIDA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLORIDH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLORIE,F,0.053,3.0,0.071,1.0,0.233,5.43,0.119,3.143
FLORIN,M,0.0,0.0,0.071,1.0,0.367,6.27,0.146,2.423
FLORINA,F,0.0,0.0,0.048,1.5,0.067,4.0,0.038,1.833
FLORINDA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLORIS,M,0.0,0.0,0.119,1.2,0.033,3.0,0.051,1.4
FLORRIE,F,0.0,0.0,0.214,1.33,0.633,17.0,0.282,6.11
FLORYN,F,0.0,0.0,0.0,0.0,0.067,3.0,0.022,1.0
FLOSSIE,F,0.0,0.0,0.0,0.0,0.1,6.0,0.033,2.0
FLOURISH,F,0.0,0.0,0.0,0.0,0.1,3.67,0.033,1.223
FLOYD,M,0.0,0.0,0.405,2.0,0.633,16.32,0.346,6.107
FLURE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLURINA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FLYN,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
FLYN,M,0.0,0.0,0.214,1.11,0.5,6.73,0.238,2.613
FLYNN,M,0.684,8.85,0.476,21.25,0.633,198.53,0.598,76.21
FLYNN,F,0.0,0.0,0.071,1.0,0.1,3.33,0.057,1.443
FLYNNE,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
FLYNT,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
FOC,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FODAY,M,0.0,0.0,0.0,0.0,0.067,3.0,0.022,1.0
FODEBA,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FODIL,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FOKKO,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FOLABOMI,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FOLABOMI,F,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
FOLAJIMI,M,0.0,0.0,0.024,2.0,0.0,0.0,0.008,0.667
FOLAKE,F,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
FOLAKEMI,F,0.0,0.0,0.024,1.0,0.067,3.0,0.03,1.333
FOLARIN,M,0.0,0.0,0.048,1.0,0.1,3.33,0.049,1.443
FOLARINWA,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FOLASADE,F,0.0,0.0,0.071,1.0,0.533,4.81,0.201,1.937
FOLASHADE,F,0.0,0.0,0.0,0.0,0.267,4.37,0.089,1.457
FONG,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FONTAINE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FOO,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FOOSIYA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FOOZY,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FOPEFOLU,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FOPK,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FORBES,M,0.0,0.0,0.905,3.39,0.133,3.0,0.346,2.13
FORBES,F,0.0,0.0,0.048,3.0,0.0,0.0,0.016,1.0
FORD,M,0.0,0.0,0.405,1.41,0.467,5.0,0.291,2.137
FORD,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FORDE,M,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
FOREST,M,0.0,0.0,0.071,1.33,0.267,6.12,0.113,2.483
FOREST,F,0.0,0.0,0.048,1.0,0.033,3.0,0.027,1.333
FORGAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FORHAD,M,0.0,0.0,0.0,0.0,0.133,4.0,0.044,1.333
FORHAOH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FORID,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
FORIDA,F,0.0,0.0,0.024,1.0,0.1,5.33,0.041,2.11
FORIDHA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FORKAN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FORRES,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FORRESS,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FORREST,M,0.0,0.0,0.286,1.0,0.433,7.77,0.24,2.923
FORRESTER,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FORTUNA,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
FORTUNE,M,0.0,0.0,0.048,1.0,0.267,4.87,0.105,1.957
FORTUNE,F,0.0,0.0,0.071,1.0,0.033,3.0,0.035,1.333
FOSTER,M,0.0,0.0,0.071,1.0,0.467,5.29,0.179,2.097
FOTINI,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FOUAD,M,0.0,0.0,0.0,0.0,0.167,3.4,0.056,1.133
FOUIRAT,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FOUZAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
FOUZIA,F,0.0,0.0,0.024,1.0,0.267,3.62,0.097,1.54
