name,gender,AB_appFrac,AB_avgVal,BC_appFrac,BC_avgVal,OT_appFrac,OT_avgVal,CN_appFrac,CN_avgVal
AAYA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
AAYAAN,M,0.077,1.5,0.0,0.0,0.0,0.0,0.026,0.5
AAYAD,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAYAH,F,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
AAYAM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAYAN,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
AAYAN,M,0.423,3.73,0.02,5.0,0.01,5.0,0.151,4.577
AAYANA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAYANAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAYANSH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAYAT,F,0.192,1.4,0.0,0.0,0.01,7.0,0.067,2.8
AAYAT,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAYDAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAYDEN,M,0.115,1.67,0.0,0.0,0.0,0.0,0.038,0.557
AAYED,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAYEMA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAYKTA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAYLA,F,0.346,1.33,0.0,0.0,0.0,0.0,0.115,0.443
AAYLAH,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
AAYLIAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAYRAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAYUDH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAYUSH,M,0.192,1.8,0.0,0.0,0.01,5.0,0.067,2.267
AAYUSHI,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
AAYUSHMAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAZAB,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAZAM,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
AAZAN,M,0.192,1.0,0.0,0.0,0.0,0.0,0.064,0.333
AAZEEN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAZIB,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAZIM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAZLYNN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
AAZMIR,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABAAN,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ABAAS,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABABYA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABAD,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABADAT,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABAENY,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABAGAEL,F,0.231,1.0,0.0,0.0,0.0,0.0,0.077,0.333
ABAGAIL,F,0.615,2.25,0.0,0.0,0.01,8.0,0.208,3.417
ABAGAILE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABAGALE,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABAGAYL,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABAGAYLE,F,0.115,1.33,0.0,0.0,0.0,0.0,0.038,0.443
ABAIGAEL,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
ABAIGEAL,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
ABAK,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABAKAR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABALEEN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABALENE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABAN,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ABANG,F,0.192,1.0,0.0,0.0,0.0,0.0,0.064,0.333
ABANOUB,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABANY,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABAS,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ABASIAMA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABASS,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABAWN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABAY,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABAYOMI,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABBA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBAGAEL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBAGAIL,F,0.269,1.0,0.0,0.0,0.0,0.0,0.09,0.333
ABBAGALE,F,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ABBAGAYLE,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
ABBAS,M,0.5,2.77,0.0,0.0,0.01,6.0,0.17,2.923
ABBASON,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBASS,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBE,F,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ABBEE,F,0.077,1.5,0.0,0.0,0.0,0.0,0.026,0.5
ABBEGAEL,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABBEGAIL,F,0.269,1.0,0.0,0.0,0.0,0.0,0.09,0.333
ABBEGALE,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABBEGAYLE,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABBELLA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBEY,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBEY,F,0.962,8.2,0.14,9.07,0.01,5.0,0.371,7.423
ABBEYGAEL,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABBEYGAIL,F,0.154,1.25,0.0,0.0,0.0,0.0,0.051,0.417
ABBEYGALE,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABBEYGAYL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBEYGAYLE,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABBEYLYNN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBI,F,0.462,1.42,0.0,0.0,0.01,5.0,0.157,2.14
ABBIC,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBIE,F,0.846,3.45,0.07,5.71,0.01,5.0,0.309,4.72
ABBIEGAIL,F,0.038,2.0,0.0,0.0,0.0,0.0,0.013,0.667
ABBIEGAILE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBIEGALE,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABBIEGAYLE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBIELEIGH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBIELLE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBIGAEL,F,0.231,1.0,0.0,0.0,0.01,5.0,0.08,2.0
ABBIGAIL,F,0.885,6.65,0.1,7.0,0.01,5.0,0.332,6.217
ABBIGAILE,F,0.192,1.4,0.0,0.0,0.0,0.0,0.064,0.467
ABBIGAILLE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBIGALE,F,0.615,2.19,0.0,0.0,0.01,5.0,0.208,2.397
ABBIGAYL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBIGAYLE,F,0.308,1.5,0.0,0.0,0.01,6.0,0.106,2.5
ABBIGRACE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBILENE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBILYN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBILYNN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBIRDINA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBISALE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBOT,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBOTT,M,0.231,1.33,0.0,0.0,0.0,0.0,0.077,0.443
ABBOTTE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBRIANNA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABBRIELA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBY,F,1.0,20.81,0.27,16.48,0.01,5.0,0.427,14.097
ABBY,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBYDEAN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBYGAEL,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABBYGAIL,F,0.769,3.8,0.0,0.0,0.01,6.0,0.26,3.267
ABBYGAILE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBYGALE,F,0.692,1.83,0.0,0.0,0.01,6.0,0.234,2.61
ABBYGAYLE,F,0.231,1.0,0.0,0.0,0.0,0.0,0.077,0.333
ABBYGIRL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBYLYNN,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABBYROSE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABBYRUTH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABD,M,0.308,1.12,0.0,0.0,0.0,0.0,0.103,0.373
ABDAL,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDALE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDALLA,M,0.308,1.25,0.0,0.0,0.0,0.0,0.103,0.417
ABDALLAH,M,0.769,1.65,0.0,0.0,0.01,7.0,0.26,2.883
ABDALRAHMAN,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ABDALRHMAN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDAR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDARRAHMAN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDASSAMAD,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDEL,M,0.308,1.5,0.0,0.0,0.0,0.0,0.103,0.5
ABDELAZIZ,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ABDELHADI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDELHAKIM,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDELHAMID,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDELKADER,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDELKAREEM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDELKARIM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDELL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDELMAJEED,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDELMAJID,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDELMALEK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDELMOEZ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDELMOHY,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDELMOUIZ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDELMOUMEN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDELMUÏZZ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDELNASIR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDELQADER,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDELRAHMAN,M,0.269,1.43,0.0,0.0,0.0,0.0,0.09,0.477
ABDELRAHMANE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDELRHMAN,M,0.154,1.25,0.0,0.0,0.0,0.0,0.051,0.417
ABDELWAHED,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDERAHIM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDERAHMANE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDERRAHIM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDERRAHMAN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDESSAMED,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDESSATAR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDI,M,0.346,1.67,0.0,0.0,0.01,6.0,0.119,2.557
ABDIAS,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDIAZIZ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDIEL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDIEL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDIFATAH,M,0.115,1.0,0.0,0.0,0.01,7.0,0.042,2.667
ABDIGANI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDIHAKIM,M,0.077,1.5,0.0,0.0,0.0,0.0,0.026,0.5
ABDIHAMID,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDIKAFI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDIKARIM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDIKHADAR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDILADIF,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDILAHI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDILKAREEM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDILLAHI,M,0.0,0.0,0.0,0.0,0.01,5.0,0.003,1.667
ABDIMAJID,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDIMALIK,M,0.231,1.0,0.0,0.0,0.0,0.0,0.077,0.333
ABDINAJIB,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDINASIR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDINOOR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDINUR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDIQADAR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDIQAFAR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDIQANI,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDIRAHMAAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDIRAHMAN,M,0.5,3.08,0.0,0.0,0.01,5.0,0.17,2.693
ABDIRAXMAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDIRIHMAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDIRIZAK,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDISA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDISALAAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDISALAN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDISAMAD,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ABDISATAR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDIWALI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDO,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ABDOL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDOLSALAM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDON,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ABDOSH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDOSSALAMI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDOU,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDOUL,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ABDOULAYE,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDOURAHIM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDOURAHMAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDOURRAHMAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDRUHMAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDU,M,0.231,1.0,0.0,0.0,0.0,0.0,0.077,0.333
ABDUALALLAH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDUALLAH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDUALRHMAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDUARHMAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDUL,M,0.962,5.48,0.01,7.0,0.01,6.0,0.327,6.16
ABDULAAHI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULAH,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDULAHAD,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULAHI,M,0.154,1.0,0.0,0.0,0.01,6.0,0.055,2.333
ABDULALLAH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULAZIZ,M,0.269,1.57,0.01,7.0,0.01,5.0,0.096,4.523
ABDULBAKI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULBARI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULBASID,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULBASIT,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULELLAH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULFATAH,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDULGALIM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULGHANI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULHADI,M,0.038,2.0,0.0,0.0,0.0,0.0,0.013,0.667
ABDULHAFIZ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULHAKEEM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULHAKIM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULHALIM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULHAMID,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDULHASEEB,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULHAY,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDULHAYI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULKADER,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULKADIR,M,0.192,1.2,0.0,0.0,0.01,5.0,0.067,2.067
ABDULKAREEM,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ABDULKARIM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULKHALAK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULKHANI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULLA,M,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
ABDULLAAH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULLAAHI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULLAH,M,0.923,8.08,0.14,6.5,0.01,9.0,0.358,7.86
ABDULLAHA,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDULLAHE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULLAHH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULLAHI,M,0.462,3.08,0.0,0.0,0.01,8.0,0.157,3.693
ABDULLATIF,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULLMOEZ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULMAJEED,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULMAJID,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULMALEK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULMALIK,M,0.115,2.0,0.0,0.0,0.0,0.0,0.038,0.667
ABDULMANNAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULMELIK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULMOAEEZ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULMOHSEN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULMOIZ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULMUHAIMIN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULMUIZ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULNASSER,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULQADIR,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDULQAIOOM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULQUDUS,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULRAFAY,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULRAHEEM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULRAHIM,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ABDULRAHMAN,M,0.692,2.33,0.0,0.0,0.01,8.0,0.234,3.443
ABDULRAHMEN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULRAHMMAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULRASHID,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULRAZAK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULRAZZAK,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDULREHMAN,M,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
ABDULRHMAN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDULSABUR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULSAJAD,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULSALAM,M,0.192,1.0,0.0,0.0,0.0,0.0,0.064,0.333
ABDULWADOOD,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULWAHAB,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDULWAHID,M,0.154,1.25,0.0,0.0,0.0,0.0,0.051,0.417
ABDULWELI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDUMALIK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDUR,M,0.192,1.2,0.0,0.0,0.01,5.0,0.067,2.067
ABDURAHAMAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDURAHIM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDURAHMAN,M,0.308,1.5,0.0,0.0,0.01,5.0,0.106,2.167
ABDURAZAK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDURHMAN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDURRAFAY,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDURRAHIM,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDURRAHMAN,M,0.269,1.43,0.0,0.0,0.01,5.0,0.093,2.143
ABDURREHMAN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDUS,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDUSAED,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABDUSALAM,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABDUSSAMI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABE,M,0.692,1.78,0.0,0.0,0.01,5.0,0.234,2.26
ABEAM,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABEAR,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ABEBAYE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABED,M,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
ABEDA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABEDIN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABEEB,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABEED,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABEEHA,F,0.269,1.29,0.0,0.0,0.01,6.0,0.093,2.43
ABEENG,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABEER,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ABEER,F,0.5,1.92,0.0,0.0,0.01,6.0,0.17,2.64
ABEERA,F,0.269,1.29,0.0,0.0,0.01,7.0,0.093,2.763
ABEERAH,F,0.038,2.0,0.0,0.0,0.0,0.0,0.013,0.667
ABEG,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABEGAEL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABEGAIL,F,0.423,1.27,0.0,0.0,0.0,0.0,0.141,0.423
ABEGALE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABEGAYLE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABEGHONI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABEGWEIT,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABEHA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABEIL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ABEL,M,0.885,6.09,0.05,12.6,0.01,5.0,0.315,7.897
